method,split,task,failure_family,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,deformable_constraint_erasure,10,0.554574,0.002969,0.166877,0.003844,0.185362,0.003693,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.114118,0.001754,0.227724,0.006240,1.000000,0.000000,0.316667,0.157419
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,erased_contact_force,10,0.578238,0.002266,0.170064,0.003405,0.153043,0.002339,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.119292,0.001303,0.272810,0.004331,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,friction_state_aliasing,10,0.644782,0.001174,0.132711,0.001710,0.123850,0.002938,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.044681,0.000559,0.369438,0.002878,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,hidden_support_relation,10,0.571739,0.003389,0.176603,0.004077,0.135806,0.002618,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.132474,0.001995,0.274929,0.006955,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,temporal_precondition_loss,10,0.509344,0.002531,0.127638,0.002746,0.103966,0.003090,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.144488,0.001725,0.280659,0.005196,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,articulated_fixture_assembly,tool_affordance_misabstraction,10,0.577317,0.001874,0.170212,0.003283,0.137301,0.003720,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.117409,0.001085,0.283138,0.003826,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,clearance_tolerance_collapse,10,0.697079,0.002023,0.121555,0.002349,0.104510,0.002570,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368800,0.000000,0.000000,0.000000,0.396434,0.004021,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,compliance_recovery_erasure,10,0.570931,0.001657,0.156229,0.002370,0.162864,0.001587,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.103869,0.000958,0.266456,0.003225,1.000000,0.000000,0.900000,0.053344
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,deformable_constraint_erasure,10,0.565726,0.001905,0.161813,0.003165,0.179761,0.003724,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.098819,0.001113,0.245847,0.003998,1.000000,0.000000,0.516667,0.191409
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,erased_contact_force,10,0.585876,0.004083,0.167928,0.004208,0.151328,0.004567,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.106130,0.002454,0.282922,0.009005,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,friction_state_aliasing,10,0.651870,0.002115,0.125551,0.002593,0.120441,0.001994,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.034707,0.000942,0.383133,0.004389,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,hidden_support_relation,10,0.578404,0.003149,0.176057,0.004282,0.133740,0.002518,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.119856,0.001828,0.283398,0.006181,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,temporal_precondition_loss,10,0.515735,0.001586,0.124105,0.001647,0.099372,0.002602,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.134905,0.000798,0.292406,0.003481,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,container_insertion_clearance,tool_affordance_misabstraction,10,0.583188,0.002198,0.169726,0.002755,0.137214,0.003387,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.105310,0.001315,0.289352,0.004857,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,clearance_tolerance_collapse,10,0.694893,0.002230,0.122402,0.001890,0.107412,0.002267,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349600,0.000000,0.000000,0.000000,0.399731,0.004521,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,compliance_recovery_erasure,10,0.560495,0.001765,0.161175,0.002779,0.173376,0.003002,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.119531,0.001030,0.245583,0.003641,1.000000,0.000000,0.700000,0.117277
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,deformable_constraint_erasure,10,0.555773,0.003377,0.165668,0.004776,0.190999,0.003650,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.114229,0.001962,0.225566,0.006705,1.000000,0.000000,0.300000,0.106689
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,erased_contact_force,10,0.575953,0.002395,0.174445,0.003857,0.157614,0.002890,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.121358,0.001367,0.264693,0.004490,1.000000,0.000000,0.983333,0.032667
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,friction_state_aliasing,10,0.643478,0.001708,0.129648,0.001928,0.128676,0.001539,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.047753,0.000765,0.366435,0.003592,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,hidden_support_relation,10,0.570845,0.003343,0.177972,0.004037,0.142234,0.002765,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.133808,0.001969,0.268613,0.006883,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,temporal_precondition_loss,10,0.504299,0.001853,0.129854,0.002202,0.106061,0.002655,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.150362,0.001264,0.272820,0.003827,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,deformable_object_packing,tool_affordance_misabstraction,10,0.573462,0.002459,0.173794,0.003120,0.147468,0.002964,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.120558,0.001454,0.269884,0.005180,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,10,0.701430,0.002079,0.120874,0.002270,0.097277,0.002441,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345600,0.000000,0.000000,0.000000,0.416132,0.004134,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,compliance_recovery_erasure,10,0.560127,0.002185,0.154445,0.002710,0.152456,0.003919,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.126298,0.001322,0.264180,0.005023,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,deformable_constraint_erasure,10,0.556482,0.002961,0.159136,0.004405,0.166881,0.002384,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.120274,0.001696,0.247428,0.005549,1.000000,0.000000,0.783333,0.069723
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,erased_contact_force,10,0.576283,0.003376,0.163825,0.004498,0.141978,0.002963,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.127902,0.001968,0.282441,0.006735,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,friction_state_aliasing,10,0.662723,0.003349,0.125610,0.005153,0.113034,0.004129,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.035235,0.001464,0.399285,0.006709,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,hidden_support_relation,10,0.565713,0.003325,0.175901,0.004063,0.125320,0.001904,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.143430,0.001948,0.276860,0.006691,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,temporal_precondition_loss,10,0.536354,0.003375,0.121862,0.003255,0.091268,0.003572,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.125996,0.001917,0.320160,0.006963,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,10,0.571889,0.002665,0.166035,0.003659,0.131602,0.002709,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.128182,0.001553,0.284235,0.005325,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,clearance_tolerance_collapse,10,0.702850,0.002897,0.118770,0.003636,0.097642,0.001597,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344000,0.000000,0.000000,0.000000,0.419181,0.005250,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,compliance_recovery_erasure,10,0.572546,0.002503,0.151276,0.003245,0.157154,0.002639,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.114887,0.001470,0.275055,0.005142,1.000000,0.000000,0.966667,0.043556
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,deformable_constraint_erasure,10,0.564822,0.002009,0.160831,0.003433,0.173410,0.002931,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.111255,0.001143,0.250085,0.003761,1.000000,0.000000,0.716667,0.138165
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,erased_contact_force,10,0.585138,0.003256,0.166627,0.003782,0.145125,0.002647,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.118476,0.001924,0.287404,0.006776,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,friction_state_aliasing,10,0.660574,0.002077,0.124247,0.002759,0.116313,0.002623,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.037842,0.000928,0.395565,0.004367,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,hidden_support_relation,10,0.581533,0.002664,0.170833,0.004261,0.124543,0.002569,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.129893,0.001512,0.296178,0.004848,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,temporal_precondition_loss,10,0.531742,0.002430,0.121854,0.002161,0.094361,0.003044,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.129310,0.001568,0.313327,0.005192,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tabletop_manipulation_with_support,tool_affordance_misabstraction,10,0.585618,0.001847,0.164618,0.001667,0.129645,0.002753,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.115801,0.001132,0.300196,0.004343,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,clearance_tolerance_collapse,10,0.697481,0.002735,0.120949,0.003586,0.104629,0.001181,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338400,0.000000,0.000000,0.000000,0.409870,0.004854,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,compliance_recovery_erasure,10,0.560426,0.003160,0.157856,0.004245,0.166477,0.003103,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.126188,0.001845,0.252406,0.006349,1.000000,0.000000,0.783333,0.109432
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,deformable_constraint_erasure,10,0.554320,0.002671,0.165281,0.003661,0.182374,0.002139,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.121620,0.001549,0.230548,0.005222,1.000000,0.000000,0.483333,0.090450
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,erased_contact_force,10,0.575032,0.002470,0.169270,0.004124,0.156355,0.002839,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.128690,0.001397,0.267679,0.004466,1.000000,0.000000,0.966667,0.043556
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,friction_state_aliasing,10,0.649828,0.002567,0.128600,0.002637,0.123163,0.002900,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.260000,0.000000,0.047743,0.001167,0.377362,0.005586,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,hidden_support_relation,10,0.567012,0.002188,0.179446,0.003255,0.136462,0.002140,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.142652,0.001258,0.268081,0.004179,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,temporal_precondition_loss,10,0.514716,0.002095,0.127124,0.001781,0.101825,0.002931,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190000,0.000000,0.145971,0.001405,0.287870,0.004586,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,nominal_abstraction,tool_use_with_hidden_leverage,tool_affordance_misabstraction,10,0.575829,0.002515,0.165751,0.003201,0.142805,0.003190,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.125898,0.001489,0.280274,0.005334,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,clearance_tolerance_collapse,10,0.647759,0.002086,0.149322,0.002370,0.117414,0.002894,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358100,0.000000,0.000000,0.000000,0.326213,0.004229,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,compliance_recovery_erasure,10,0.502442,0.004029,0.193005,0.005106,0.191561,0.003483,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.142854,0.002362,0.154085,0.008184,1.000000,0.000000,0.233333,0.111045
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,deformable_constraint_erasure,10,0.495803,0.003216,0.202326,0.003904,0.205391,0.004489,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.138521,0.001921,0.132082,0.007035,1.000000,0.000000,0.050000,0.049899
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,erased_contact_force,10,0.520006,0.002564,0.203661,0.002609,0.175044,0.005210,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.143452,0.001592,0.177361,0.006366,1.000000,0.000000,0.583333,0.155905
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,friction_state_aliasing,10,0.591908,0.004112,0.161978,0.004445,0.139291,0.003947,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265400,0.000000,0.062097,0.001852,0.286203,0.008751,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,hidden_support_relation,10,0.507931,0.003435,0.218026,0.003463,0.158155,0.004078,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.159832,0.002071,0.169114,0.007663,1.000000,0.000000,0.816667,0.090450
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,temporal_precondition_loss,10,0.451408,0.004358,0.166437,0.004589,0.119781,0.003058,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194500,0.000000,0.169768,0.002990,0.186943,0.008534,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,object_affordance_transfer,articulated_fixture_assembly,tool_affordance_misabstraction,10,0.515072,0.003974,0.206965,0.003738,0.164086,0.004474,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.144021,0.002403,0.178401,0.008919,1.000000,0.000000,0.850000,0.102726
oracle_mechanics_preserving_planner,object_affordance_transfer,container_insertion_clearance,clearance_tolerance_collapse,10,0.654033,0.001926,0.142578,0.002564,0.115330,0.001681,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373300,0.000000,0.000000,0.000000,0.331514,0.003522,1.000000,0.000000,1.000000,0.000000
oracle_mechanics_preserving_planner,object_affordance_transfer,container_insertion_clearance,compliance_recovery_erasure,10,0.508987,0.003517,0.193706,0.004328,0.187528,0.003584,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234500,0.000000,0.130238,0.002076,0.163128,0.007329,1.000000,0.000000,0.350000,0.102726
