method,split,seed,task,failure_family,episodes,failure_correct_count,actionable_count,mechanics_retained_count,nonactionable_count,false_alarm_count,success_count,mechanical_violation_count,damage_count,replan_attempt_count,replan_success_count,cost_sum,regret_sum,refinement_info_sum,refinement_count,abstraction_failure_accuracy,mechanics_retention_recall,false_refinement_alarm_rate,calibration_error,predicate_refinement_informativeness,task_success,mechanical_violation_rate,damage_unsafe_rate,recovery_replan_success,planning_cost,planning_regret_to_oracle
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,erased_contact_force,84,30,84,83,0,0,66,13,6,83,66,37.622900,0.456626,0.000000,0,0.357143,0.988095,0.000000,0.228337,0.000000,0.785714,0.154762,0.071429,0.795181,0.447892,0.005436
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,hidden_support_relation,84,34,84,84,0,0,62,18,6,84,62,37.909200,0.000000,0.000000,0,0.404762,1.000000,0.000000,0.192514,0.000000,0.738095,0.214286,0.071429,0.738095,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,clearance_tolerance_collapse,84,41,84,84,0,0,60,7,5,84,60,37.909200,0.000000,0.000000,0,0.488095,1.000000,0.000000,0.165661,0.000000,0.714286,0.083333,0.059524,0.714286,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,friction_state_aliasing,84,27,84,10,0,0,37,32,25,10,8,16.723000,24.372755,0.000000,0,0.321429,0.119048,0.000000,0.214520,0.000000,0.440476,0.380952,0.297619,0.800000,0.199083,0.290152
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,deformable_constraint_erasure,84,33,84,84,0,0,52,16,11,10,8,29.895000,3.675571,22.712933,74,0.392857,1.000000,0.000000,0.108716,0.306932,0.619048,0.190476,0.130952,0.800000,0.355893,0.043757
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,temporal_precondition_loss,84,25,0,0,84,5,42,20,14,3,2,15.074900,15.749820,0.000000,2,0.297619,0.000000,0.059524,0.189478,0.000000,0.500000,0.238095,0.166667,0.666667,0.179463,0.187498
grounded_geometric_tamp,geometry_tolerance_shift,4,container_insertion_clearance,tool_affordance_misabstraction,84,29,84,84,0,0,46,17,10,11,10,30.003300,3.903350,21.221058,73,0.345238,1.000000,0.000000,0.172459,0.290699,0.547619,0.202381,0.119048,0.909091,0.357182,0.046468
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,erased_contact_force,84,40,84,82,0,0,59,17,9,82,58,35.762200,0.993817,0.000000,0,0.476190,0.976190,0.000000,0.134449,0.000000,0.702381,0.202381,0.107143,0.707317,0.425740,0.011831
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,hidden_support_relation,84,17,84,83,0,0,62,13,6,81,61,35.851100,0.620492,0.024945,2,0.202381,0.988095,0.000000,0.171158,0.012472,0.738095,0.154762,0.071429,0.753086,0.426799,0.007387
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,clearance_tolerance_collapse,84,34,84,84,0,0,66,11,6,84,66,36.299300,0.231467,0.000000,0,0.404762,1.000000,0.000000,0.243909,0.000000,0.785714,0.130952,0.071429,0.785714,0.432135,0.002756
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,friction_state_aliasing,84,27,84,13,0,0,38,30,33,12,7,17.243200,25.751583,0.000000,1,0.321429,0.154762,0.000000,0.172886,0.000000,0.452381,0.357143,0.392857,0.583333,0.205276,0.306566
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,deformable_constraint_erasure,84,24,84,84,0,0,52,23,12,7,4,29.435700,4.495412,17.838278,77,0.285714,1.000000,0.000000,0.154824,0.231666,0.619048,0.273810,0.142857,0.571429,0.350425,0.053517
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,temporal_precondition_loss,84,30,0,0,84,11,41,24,13,10,8,16.709000,16.531054,0.033263,1,0.357143,0.000000,0.130952,0.195438,0.033263,0.488095,0.285714,0.154762,0.800000,0.198917,0.196798
grounded_geometric_tamp,geometry_tolerance_shift,4,deformable_object_packing,tool_affordance_misabstraction,84,28,84,83,0,0,52,13,13,8,6,29.349700,5.771577,20.177628,75,0.333333,0.988095,0.000000,0.130987,0.269035,0.619048,0.154762,0.154762,0.750000,0.349401,0.068709
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,erased_contact_force,84,23,84,83,0,0,64,15,7,83,63,35.697300,0.421175,0.000000,0,0.273810,0.988095,0.000000,0.212423,0.000000,0.761905,0.178571,0.083333,0.759036,0.424968,0.005014
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,hidden_support_relation,84,35,84,84,0,0,67,8,6,84,67,35.960400,0.000000,0.000000,0,0.416667,1.000000,0.000000,0.224546,0.000000,0.797619,0.095238,0.071429,0.797619,0.428100,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,33,84,84,0,0,64,17,9,84,64,35.960400,0.000000,0.000000,0,0.392857,1.000000,0.000000,0.184115,0.000000,0.761905,0.202381,0.107143,0.761905,0.428100,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,friction_state_aliasing,84,20,84,10,0,0,40,40,19,10,8,16.491000,23.490085,0.000000,0,0.238095,0.119048,0.000000,0.221967,0.000000,0.476190,0.476190,0.226190,0.800000,0.196321,0.279644
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,24,84,84,0,0,50,11,12,13,10,29.925200,3.700039,16.059858,71,0.285714,1.000000,0.000000,0.129265,0.226195,0.595238,0.130952,0.142857,0.769231,0.356252,0.044048
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,22,0,0,84,8,48,14,20,8,7,15.964800,14.498898,0.000000,0,0.261905,0.000000,0.095238,0.180095,0.000000,0.571429,0.166667,0.238095,0.875000,0.190057,0.172606
grounded_geometric_tamp,geometry_tolerance_shift,4,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,29,84,84,0,0,46,13,7,9,6,29.577900,4.286286,20.643573,75,0.345238,1.000000,0.000000,0.123142,0.275248,0.547619,0.154762,0.083333,0.666667,0.352118,0.051027
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,erased_contact_force,84,26,84,84,0,0,70,12,6,84,70,35.826000,0.000000,0.000000,0,0.309524,1.000000,0.000000,0.244520,0.000000,0.833333,0.142857,0.071429,0.833333,0.426500,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,hidden_support_relation,84,25,84,84,0,0,57,12,6,84,57,35.826000,0.000000,0.000000,0,0.297619,1.000000,0.000000,0.112941,0.000000,0.678571,0.142857,0.071429,0.678571,0.426500,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,26,84,84,0,0,67,7,4,84,67,35.826000,0.000000,0.000000,0,0.309524,1.000000,0.000000,0.198552,0.000000,0.797619,0.083333,0.047619,0.797619,0.426500,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,friction_state_aliasing,84,19,84,11,0,0,38,33,24,11,7,16.736500,23.428806,0.000000,0,0.226190,0.130952,0.000000,0.223656,0.000000,0.452381,0.392857,0.285714,0.636364,0.199244,0.278914
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,deformable_constraint_erasure,84,18,84,84,0,0,53,15,14,14,10,29.981000,3.600218,12.591250,70,0.214286,1.000000,0.000000,0.090248,0.179875,0.630952,0.178571,0.166667,0.714286,0.356917,0.042860
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,temporal_precondition_loss,84,17,0,0,84,9,50,18,22,9,8,16.213500,14.885328,0.000000,0,0.202381,0.000000,0.107143,0.101283,0.000000,0.595238,0.214286,0.261905,0.888889,0.193018,0.177206
grounded_geometric_tamp,geometry_tolerance_shift,5,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,31,84,83,0,0,48,15,16,4,1,28.968000,5.190912,21.841301,79,0.369048,0.988095,0.000000,0.076073,0.276472,0.571429,0.178571,0.190476,0.250000,0.344857,0.061797
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,erased_contact_force,84,20,84,84,0,0,62,9,4,83,61,35.277700,0.078096,0.100298,1,0.238095,1.000000,0.000000,0.200795,0.100298,0.738095,0.107143,0.047619,0.734940,0.419973,0.000930
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,hidden_support_relation,84,30,84,84,0,0,65,16,7,84,65,35.355600,0.000000,0.000000,0,0.357143,1.000000,0.000000,0.196926,0.000000,0.773810,0.190476,0.083333,0.773810,0.420900,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,19,84,84,0,0,70,11,9,84,70,35.355600,0.000000,0.000000,0,0.226190,1.000000,0.000000,0.311371,0.000000,0.833333,0.130952,0.107143,0.833333,0.420900,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,friction_state_aliasing,84,29,84,8,0,0,32,29,27,8,6,15.907200,27.068058,0.000000,0,0.345238,0.095238,0.000000,0.268661,0.000000,0.380952,0.345238,0.321429,0.750000,0.189371,0.322239
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,25,84,84,0,0,49,10,12,10,7,29.591000,4.419504,18.486916,74,0.297619,1.000000,0.000000,0.105444,0.249823,0.583333,0.119048,0.142857,0.700000,0.352274,0.052613
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,temporal_precondition_loss,84,18,0,0,84,10,39,32,18,10,6,16.419000,16.446314,0.000000,0,0.214286,0.000000,0.119048,0.169983,0.000000,0.464286,0.380952,0.214286,0.600000,0.195464,0.195789
grounded_geometric_tamp,geometry_tolerance_shift,5,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,38,84,84,0,0,57,20,10,8,8,29.435200,5.400619,27.329870,76,0.452381,1.000000,0.000000,0.112145,0.359604,0.678571,0.238095,0.119048,1.000000,0.350419,0.064293
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,erased_contact_force,84,25,84,84,0,0,66,8,9,84,66,37.909200,0.000000,0.000000,0,0.297619,1.000000,0.000000,0.246616,0.000000,0.785714,0.095238,0.107143,0.785714,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,hidden_support_relation,84,19,84,84,0,0,64,10,9,84,64,37.909200,0.000000,0.000000,0,0.226190,1.000000,0.000000,0.200418,0.000000,0.761905,0.119048,0.107143,0.761905,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,clearance_tolerance_collapse,84,22,84,82,0,0,68,14,5,82,68,37.336600,0.995295,0.000000,0,0.261905,0.976190,0.000000,0.242252,0.000000,0.809524,0.166667,0.059524,0.829268,0.444483,0.011849
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,friction_state_aliasing,84,21,84,15,0,0,42,31,29,15,15,18.154500,22.447074,0.000000,0,0.250000,0.178571,0.000000,0.154423,0.000000,0.500000,0.369048,0.345238,1.000000,0.216125,0.267227
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,deformable_constraint_erasure,84,22,84,84,0,0,53,20,13,7,6,29.570100,3.824367,16.154611,77,0.261905,1.000000,0.000000,0.127387,0.209800,0.630952,0.238095,0.154762,0.857143,0.352025,0.045528
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,temporal_precondition_loss,84,20,0,0,84,7,41,30,14,7,4,15.864100,16.071053,0.000000,0,0.238095,0.000000,0.083333,0.216954,0.000000,0.488095,0.357143,0.166667,0.571429,0.188858,0.191322
grounded_geometric_tamp,geometry_tolerance_shift,5,container_insertion_clearance,tool_affordance_misabstraction,84,21,84,84,0,0,52,16,14,7,6,29.570100,4.094134,15.317150,77,0.250000,1.000000,0.000000,0.131998,0.198924,0.619048,0.190476,0.166667,0.857143,0.352025,0.048740
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,erased_contact_force,84,27,84,82,0,0,60,12,14,82,60,35.765100,1.088892,0.000000,0,0.321429,0.976190,0.000000,0.165490,0.000000,0.714286,0.142857,0.166667,0.731707,0.425775,0.012963
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,hidden_support_relation,84,29,84,84,0,0,63,11,7,83,63,36.207300,0.083759,0.111539,1,0.345238,1.000000,0.000000,0.188435,0.111539,0.750000,0.130952,0.083333,0.759036,0.431039,0.000997
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,clearance_tolerance_collapse,84,28,84,83,0,0,68,12,14,83,68,36.029300,0.544706,0.000000,0,0.333333,0.988095,0.000000,0.250773,0.000000,0.809524,0.142857,0.166667,0.819277,0.428920,0.006485
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,friction_state_aliasing,84,25,84,13,0,0,43,28,27,13,11,17.332300,25.692826,0.000000,0,0.297619,0.154762,0.000000,0.162274,0.000000,0.511905,0.333333,0.321429,0.846154,0.206337,0.305867
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,deformable_constraint_erasure,84,28,84,84,0,0,54,13,11,9,5,29.613900,4.392920,20.320004,75,0.333333,1.000000,0.000000,0.147788,0.270933,0.642857,0.154762,0.130952,0.555556,0.352546,0.052297
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,temporal_precondition_loss,84,19,0,0,84,10,36,23,16,8,6,16.352800,16.579557,0.000000,2,0.226190,0.000000,0.119048,0.245811,0.000000,0.428571,0.273810,0.190476,0.750000,0.194676,0.197376
grounded_geometric_tamp,geometry_tolerance_shift,5,deformable_object_packing,tool_affordance_misabstraction,84,23,84,84,0,0,55,11,10,7,5,29.435700,5.292200,17.163708,77,0.273810,1.000000,0.000000,0.133302,0.222905,0.654762,0.130952,0.119048,0.714286,0.350425,0.063002
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,erased_contact_force,84,28,84,84,0,0,64,9,9,84,64,35.960400,0.000000,0.000000,0,0.333333,1.000000,0.000000,0.180960,0.000000,0.761905,0.107143,0.107143,0.761905,0.428100,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,hidden_support_relation,84,18,84,84,0,0,65,9,11,84,65,35.960400,0.000000,0.000000,0,0.214286,1.000000,0.000000,0.211571,0.000000,0.773810,0.107143,0.130952,0.773810,0.428100,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,32,84,84,0,0,65,8,5,84,65,35.960400,0.000000,0.000000,0,0.380952,1.000000,0.000000,0.204360,0.000000,0.773810,0.095238,0.059524,0.773810,0.428100,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,friction_state_aliasing,84,23,84,13,0,0,47,31,31,13,10,17.280300,22.441906,0.000000,0,0.273810,0.154762,0.000000,0.154142,0.000000,0.559524,0.369048,0.369048,0.769231,0.205718,0.267166
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,19,84,84,0,0,52,15,20,10,6,29.663000,3.702294,13.758261,74,0.226190,1.000000,0.000000,0.074799,0.185922,0.619048,0.178571,0.238095,0.600000,0.353131,0.044075
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,21,0,0,84,11,49,27,9,11,8,16.754100,14.727354,0.000000,0,0.250000,0.000000,0.130952,0.078514,0.000000,0.583333,0.321429,0.107143,0.727273,0.199454,0.175326
grounded_geometric_tamp,geometry_tolerance_shift,5,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,33,84,84,0,0,52,12,10,12,6,29.833200,4.219664,23.950973,72,0.392857,1.000000,0.000000,0.103651,0.332652,0.619048,0.142857,0.119048,0.500000,0.355157,0.050234
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,erased_contact_force,84,23,84,83,0,0,62,10,7,83,62,35.564500,0.514523,0.000000,0,0.273810,0.988095,0.000000,0.150497,0.000000,0.738095,0.119048,0.083333,0.746988,0.423387,0.006125
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,hidden_support_relation,84,22,84,84,0,0,69,14,11,84,69,35.826000,0.000000,0.000000,0,0.261905,1.000000,0.000000,0.233546,0.000000,0.821429,0.166667,0.130952,0.821429,0.426500,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,35,84,84,0,0,63,14,6,84,63,35.826000,0.000000,0.000000,0,0.416667,1.000000,0.000000,0.190059,0.000000,0.750000,0.166667,0.071429,0.750000,0.426500,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,friction_state_aliasing,84,23,84,14,0,0,45,28,25,14,13,17.521000,23.451514,0.000000,0,0.273810,0.166667,0.000000,0.148177,0.000000,0.535714,0.333333,0.297619,0.928571,0.208583,0.279185
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,deformable_constraint_erasure,84,21,84,83,0,0,58,13,13,13,12,29.728000,4.146308,14.382229,70,0.250000,0.988095,0.000000,0.196126,0.205460,0.690476,0.154762,0.154762,0.923077,0.353905,0.049361
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,temporal_precondition_loss,84,27,0,0,84,8,43,21,19,7,7,15.868500,15.391368,0.000000,1,0.321429,0.000000,0.095238,0.192076,0.000000,0.511905,0.250000,0.226190,1.000000,0.188911,0.183231
grounded_geometric_tamp,geometry_tolerance_shift,6,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,32,84,84,0,0,52,20,15,7,4,29.396500,4.590581,22.926294,77,0.380952,1.000000,0.000000,0.167994,0.297744,0.619048,0.238095,0.178571,0.571429,0.349958,0.054650
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,erased_contact_force,84,30,84,83,0,0,59,8,8,83,59,35.099700,0.488638,0.000000,0,0.357143,0.988095,0.000000,0.177815,0.000000,0.702381,0.095238,0.095238,0.710843,0.417854,0.005817
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,hidden_support_relation,84,24,84,84,0,0,67,13,10,84,67,35.355600,0.000000,0.000000,0,0.285714,1.000000,0.000000,0.253240,0.000000,0.797619,0.154762,0.119048,0.797619,0.420900,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,34,84,84,0,0,69,11,5,83,68,35.277700,0.129392,0.000000,1,0.404762,1.000000,0.000000,0.265716,0.000000,0.821429,0.130952,0.059524,0.819277,0.419973,0.001540
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,friction_state_aliasing,84,24,84,12,0,0,33,31,23,12,8,16.930800,26.447902,0.000000,0,0.285714,0.142857,0.000000,0.236446,0.000000,0.392857,0.369048,0.273810,0.666667,0.201557,0.314856
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,23,84,84,0,0,46,12,16,9,6,29.513100,4.521703,16.876492,75,0.273810,1.000000,0.000000,0.166531,0.225020,0.547619,0.142857,0.190476,0.666667,0.351346,0.053830
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,temporal_precondition_loss,84,26,0,0,84,10,45,29,17,8,6,16.263200,16.290870,0.000000,2,0.309524,0.000000,0.119048,0.169934,0.000000,0.535714,0.345238,0.202381,0.750000,0.193610,0.193939
grounded_geometric_tamp,geometry_tolerance_shift,6,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,31,84,84,0,0,56,16,12,3,3,29.045700,5.754469,23.114462,81,0.369048,1.000000,0.000000,0.176452,0.285364,0.666667,0.190476,0.142857,1.000000,0.345782,0.068506
grounded_geometric_tamp,geometry_tolerance_shift,6,container_insertion_clearance,erased_contact_force,84,32,84,84,0,0,62,8,10,84,62,37.909200,0.000000,0.000000,0,0.380952,1.000000,0.000000,0.174568,0.000000,0.738095,0.095238,0.119048,0.738095,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,6,container_insertion_clearance,hidden_support_relation,84,31,84,84,0,0,62,11,11,84,62,37.909200,0.000000,0.000000,0,0.369048,1.000000,0.000000,0.146973,0.000000,0.738095,0.130952,0.130952,0.738095,0.451300,0.000000
grounded_geometric_tamp,geometry_tolerance_shift,6,container_insertion_clearance,clearance_tolerance_collapse,84,23,84,84,0,0,63,10,9,84,63,37.892900,0.215240,0.000000,0,0.273810,1.000000,0.000000,0.193486,0.000000,0.750000,0.119048,0.107143,0.750000,0.451106,0.002562
